national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years
10487507629,Doan Dinh Kien,5/24/1980,Vietnam,0,0,23
81155931285,Phung Tuyet Anh,9/30/1962,Vietnam,0,0,1
89460758867,Tran Quoc Toan,8/12/1960,Vietnam,1,1,6
29446290482,Bui Huy Nghia,9/16/1989,Vietnam,1,0,11
94821267748,Chau Tuyet Cuong,8/14/1960,Vietnam,1,0,21
26257822768,Tran Phuc Trang,5/11/1962,Vietnam,1,1,9
94584336118,Vo Ngoc Phong,5/20/1930,Vietnam,1,1,2
41155072485,Ho Thu Toan,11/19/1970,Vietnam,1,0,13
59140410124,Vu My Thao,6/3/1984,Vietnam,0,0,0
66619199459,Dao Gia Vy,3/19/1974,Vietnam,1,0,4
48162551621,Hoang Manh Thang,1/21/1996,Vietnam,1,0,6
92231783203,Huynh Gia Thang,3/19/1981,Vietnam,1,0,1
83297653224,Ho Thuy Nam,10/31/1973,Vietnam,1,0,7
19954563313,Trinh Tuan Thang,5/13/1974,Vietnam,1,0,10
62191705638,Dang Phuong Tu,5/29/2002,Vietnam,0,0,0
25218292747,Chau Minh Thinh,7/13/1989,Vietnam,0,0,8
32863568186,Pham Diem Vy,7/3/1987,Vietnam,1,1,8
70531069348,Duong Tuyet Phuc,4/11/1997,Vietnam,1,1,6
19992792004,Dinh Tuan Mai,4/4/1976,Vietnam,0,0,4
85856915827,Chau Dinh Son,4/24/1944,Vietnam,1,1,4
83369519699,Duong Thi Thinh,6/8/1988,Vietnam,0,0,2
60112193276,Truong My Hoa,5/7/1975,Vietnam,1,0,28
66118224271,To Van Linh,4/1/1973,Vietnam,0,0,20
78493023266,Chau Phuc Toan,2/19/1932,Vietnam,1,1,14
57651446195,Trinh Quoc Dat,10/9/1971,Vietnam,1,1,4
60064080187,Pham Tuan Giang,6/20/1975,Vietnam,1,0,1
28608004055,Mai Diem Lan,4/17/1931,Vietnam,1,1,9
16427522550,Mac Gia Tai,6/15/1956,Vietnam,0,0,3
66290052333,To Minh Yen,5/31/1940,Vietnam,1,0,5
91892850754,Mac Phuc Nhat,3/29/1998,Vietnam,1,0,7
24865484539,Chau Bao Kien,9/19/1973,Vietnam,1,1,16
63463850036,Dinh Thanh Nghia,12/19/2005,Vietnam,1,0,1
76568608983,Lam Hoang Thang,1/12/1963,Vietnam,1,1,10
28810054045,Bui Hoang Loc,9/5/1974,Vietnam,0,0,0
79186246199,Phung Quoc Hieu,8/20/1990,Vietnam,0,0,10
55642702085,Tran Thuy Linh,2/22/2002,Vietnam,1,1,1
93946389357,Pham Tuyet Dat,12/18/1967,Vietnam,1,1,11
71606697701,Le Tien Thinh,7/21/1999,Vietnam,1,1,1
43502070092,Vu Thi Nhat,1/16/2005,Vietnam,0,0,1
92067866986,Dinh Thi Dung,2/7/1995,Vietnam,1,1,3
78677530957,Le Duc Phong,11/6/1978,Vietnam,0,0,3
45134525748,Le Hoang Nghia,9/24/1996,Vietnam,1,1,2
83321163434,Kieu Van Thinh,10/6/1986,Vietnam,0,0,0
50728851583,Huynh Huy Vy,6/10/1954,Vietnam,1,1,15
88199519886,Dang Bao Nhat,10/9/1964,Vietnam,1,1,7
10775921435,Ly Nhu Nghia,1/24/1967,Vietnam,0,0,0
52642906325,Vu My Huong,2/21/1984,Vietnam,1,1,7
91490305722,Pham Thi Trang,3/28/1950,Vietnam,0,0,0
11671908469,Mac Huu Cuong,2/27/1992,Vietnam,1,1,2
62443562277,Nguyen Gia Tu,12/31/1966,Vietnam,0,0,0
42190444194,Le Gia Diep,7/17/1992,Vietnam,0,0,0
88437307744,Dinh Thu Dung,2/22/1966,Vietnam,1,1,6
26133337115,Trinh Dinh Toan,10/29/1967,Vietnam,1,1,17
75721931516,Vu Diem Khang,9/11/1953,Vietnam,1,0,22
60589502970,Mai Tuan Huong,10/13/2004,Vietnam,0,0,1
40362320107,Phung Phuong Loc,6/19/1982,Vietnam,1,1,24
44450293168,Dao Tuyet Thang,7/8/2003,Vietnam,1,0,1
72373490045,Vu Thuy Anh,3/20/1986,Vietnam,0,0,0
23796388079,Duong Thi Nhan,3/20/2005,Vietnam,1,1,2
44195584337,Ho Thanh Dung,9/20/1996,Vietnam,1,1,3
50793391394,Pham Gia Thinh,9/24/1972,Vietnam,1,1,6
66459599199,Truong Manh Thao,11/19/1966,Vietnam,1,1,3
11730931636,Doan Duc Dat,10/2/1996,Vietnam,1,0,1
39147976783,Tran Thanh Quy,12/29/1985,Vietnam,1,1,16
42311595257,Pham Tuan Nhat,3/7/1980,Vietnam,0,0,0
16833386994,Ly Thi Tai,12/22/1939,Vietnam,1,1,22
18608356649,Le Gia Trang,7/7/1980,Vietnam,1,0,11
36942201639,Tran Tuan Quy,10/26/1936,Vietnam,0,0,0
26436315210,Mai Manh Phuc,1/29/1930,Vietnam,0,0,0
24438702177,Phan Thi Vy,12/8/1978,Vietnam,1,0,9
92439377200,Dinh Xuan Diep,9/17/2006,Vietnam,0,0,0
38416553449,Chau Thi Trung,11/15/1946,Vietnam,1,1,2
12071921029,Ho Thu Anh,7/12/1973,Vietnam,1,1,3
38179535596,Chau Ngoc Diep,10/21/1979,Vietnam,1,1,1
99494340036,Dao Diem Tu,8/5/1955,Vietnam,1,0,3
73369865682,Duong Minh Tu,9/5/2000,Vietnam,1,1,1
58223937165,Ho Phuc Mai,2/1/1951,Vietnam,0,0,0
35621349343,Phan Quang Hieu,7/12/1986,Vietnam,1,1,2
95576904486,Phung Nhu Quy,2/22/1989,Vietnam,1,1,2
14597094808,Truong Huy Ha,3/15/1983,Vietnam,0,0,0
83192399580,Ngo Thi Loc,4/19/2000,Vietnam,0,0,2
12535870206,Truong Phuc Dung,1/22/2000,Vietnam,1,1,3
12379322689,Ho Tuan Diep,7/12/2003,Vietnam,0,0,3
79969539539,Pham Huy Loc,3/31/1957,Vietnam,0,0,0
14649826400,Duong Ngoc Huong,10/24/2003,Vietnam,1,0,1
65935282623,Trinh Anh Khoa,9/14/1991,Vietnam,1,1,6
67397517157,Vu Thu Nam,10/22/1989,Vietnam,0,0,0
68281661145,Phan Van Loc,11/9/2003,Vietnam,1,1,1
36482429176,Doan Gia Yen,6/9/2007,Vietnam,1,1,1
19152810636,Mai Phuc Trang,10/14/1937,Vietnam,0,0,0
19466630469,Vu Ngoc Ha,10/5/1972,Vietnam,1,0,3
77480985399,Pham Gia Nghia,2/1/1965,Vietnam,1,0,20
69345175104,Dao Phuc Huong,6/27/1991,Vietnam,1,1,4
57274392112,Dao Van Hoa,4/22/1984,Vietnam,0,0,13
88562713090,Huynh Tuan Khang,12/22/2007,Vietnam,1,0,1
55456225217,Ngo Bao Ha,1/13/1999,Vietnam,1,1,1
87827575578,Chau Nhu Khang,4/15/2006,Vietnam,1,1,2
62156910352,Phan Minh Phong,12/6/2002,Vietnam,0,0,0
95508775659,To Thanh Vy,1/26/1967,Vietnam,1,1,1
91808514315,To Ngoc Tu,3/10/1985,Vietnam,1,1,15
55239825393,Doan Thuy Phong,11/22/1969,Vietnam,0,0,8
70400466420,Bui Huy Giang,10/21/1974,Vietnam,0,0,0
55037603502,Ly Thuy Mai,9/25/1996,Vietnam,1,1,1
49337930885,Pham Gia Kien,4/10/1988,Vietnam,1,1,7
67614940481,Vu Dinh Yen,11/6/1975,Vietnam,1,1,4
45826692178,Phung Thuy Trang,10/13/1986,Vietnam,1,1,15
92770512539,Tran Thi Tu,4/7/1967,Vietnam,1,1,1
32377510604,Doan Huu Nam,7/16/1980,Vietnam,1,0,19
76924408188,Doan My Trung,9/2/1993,Vietnam,1,1,13
37674096755,Pham Quoc Vy,10/8/1985,Vietnam,1,1,4
52034960472,Pham Xuan Binh,7/29/1985,Vietnam,0,0,0
58087802619,Lam Gia Hoa,4/16/1969,Vietnam,1,1,3
32538034170,Tran Nhu Quy,3/24/1969,Vietnam,1,0,10
32848935498,Dang Gia Quy,8/7/1982,Vietnam,1,1,13
10547196477,Hoang Minh Vy,5/28/1976,Vietnam,0,0,0
19200419727,Dinh Minh Huong,4/18/2003,Vietnam,1,1,5
71146816066,Vu Thu Phong,7/12/1969,Vietnam,1,0,15
91590593229,Phung Huu Giang,6/30/1996,Vietnam,0,0,0
10584222897,Mai Thuy Dung,7/11/1987,Vietnam,1,0,7
45188095787,Dinh Quang Giang,12/14/1969,Vietnam,0,0,0
42462602396,Hoang Tuan Dung,1/9/1975,Vietnam,1,0,11
12106441340,Ho Tuan Phuc,3/25/1930,Vietnam,1,1,3
11651496697,Phung Xuan Phuc,4/14/1964,Vietnam,0,0,27
94528854413,Chau Duc Nhat,1/20/1988,Vietnam,1,0,9
27872681986,Huynh Phuc Trung,8/3/1967,Vietnam,0,0,0
71072680693,Duong Minh Dat,7/28/1949,Vietnam,1,1,2
59172937820,Ly Quang Huong,10/18/1987,Vietnam,0,0,4
65722222103,Truong Huu Toan,2/19/2005,Vietnam,0,0,0
64420936143,Phan Tuyet Linh,4/9/1970,Vietnam,1,0,10
43157617802,Vu Bao Son,6/17/1963,Vietnam,1,1,4
12244919743,Do Thi Kien,8/4/1966,Vietnam,0,0,0
13358550591,Duong Thuy Mai,2/25/1998,Vietnam,1,1,4
87537007960,Ly Anh Dat,10/12/1993,Vietnam,0,0,0
42642660192,Tran Bao Tu,6/10/1999,Vietnam,0,0,0
67987507397,Dinh Anh Yen,7/22/1933,Vietnam,0,0,1
76237465490,Kieu Phuong Nhat,1/6/2007,Vietnam,0,0,1
74828506154,Hoang Van Huong,2/28/1992,Vietnam,1,0,1
90594660493,Ly Huu Tai,4/11/1983,Vietnam,0,0,0
41595603093,Dang Nhu Diep,6/30/2008,Vietnam,0,0,0
30303498742,Duong Anh Tai,4/28/1966,Vietnam,1,0,12
53531311320,Kieu Duc Khang,2/19/1937,Vietnam,0,0,7
35794114575,Phung Phuc Hieu,8/20/1987,Vietnam,1,1,1
49736584819,Vu Phuong Huong,7/24/1952,Vietnam,1,1,3
31468554828,Lam Tuyet Trung,11/10/1968,Vietnam,1,1,3
87680877286,Ly Ngoc Thinh,3/18/1937,Vietnam,1,1,7
52617533592,Mai Anh Anh,11/20/1989,Vietnam,1,1,6
44015898327,Huynh Duc Trang,8/15/1992,Vietnam,0,0,11
48484851032,Kieu Nhu Trung,6/3/1971,Vietnam,1,1,2
48739145846,Vu Xuan Nghia,10/16/1994,Vietnam,1,0,4
44995569154,Vu Tuan Nam,2/23/1937,Vietnam,1,1,2
93037040747,Mac Duc My,9/9/1961,Vietnam,0,0,6
20278394909,Pham Nhu Diep,7/6/1996,Vietnam,0,0,4
10633789807,Mai Minh Giang,12/31/1951,Vietnam,1,1,16
90126881175,Kieu Ngoc Nhan,5/7/1980,Vietnam,1,0,1
91568059854,Truong Thanh Diep,10/31/1933,Vietnam,0,0,9
91177414808,Phan Thuy Nhat,2/26/1998,Vietnam,0,0,2
68333081081,Bui Nhu Hoa,9/28/2005,Vietnam,1,1,1
51237947960,Dang Quang Nghia,4/19/1997,Vietnam,1,0,1
35391095355,Lam Phuc Binh,11/4/1977,Vietnam,0,0,0
33861336664,Phung Thanh Cuong,1/26/1994,Vietnam,1,1,1
44533933585,Mai Huu My,3/9/1982,Vietnam,1,0,4
40554005307,Ho Minh Quy,8/27/1930,Vietnam,1,1,7
85051347446,Dao Thu Khoa,11/8/1967,Vietnam,1,1,12
17246561908,Chau Quoc Diep,12/30/1990,Vietnam,1,1,3
19039056063,Ngo Van Tai,7/1/1966,Vietnam,0,0,3
12110874470,Trinh Van Phuc,11/29/1991,Vietnam,0,0,0
75485497812,Tran Thu Phuc,1/31/1966,Vietnam,0,0,0
69711338275,Dinh Dinh Nhat,7/6/1952,Vietnam,1,0,6
64841111320,Vu Tien Trang,8/28/1991,Vietnam,1,0,2
70947437550,Trinh Tuyet Khang,12/9/1967,Vietnam,1,0,6
45212687855,Dinh Xuan Loc,3/4/1999,Vietnam,1,1,2
94285503961,Ngo Van Nhan,9/19/1978,Vietnam,1,0,24
94595883711,Nguyen Minh Nghia,8/22/1976,Vietnam,1,1,5
76433218408,Nguyen Nhu Cuong,9/19/2006,Vietnam,1,0,1
48804316920,Lam Hoang Nam,9/20/1981,Vietnam,1,1,1
74366931537,Bui Gia Dung,10/21/1973,Vietnam,0,0,10
63949120537,Nguyen Huu Nhat,2/6/1994,Vietnam,1,0,2
15718973536,Bui Diem My,1/25/2001,Vietnam,0,0,2
49786194595,Chau Phuong Ha,1/23/1988,Vietnam,1,1,4
28873873249,Dang Quoc Trang,10/28/1995,Vietnam,0,0,0
34124899445,Le Tuyet Thinh,5/14/1967,Vietnam,1,0,2
53451766557,Hoang Huu Nhan,8/14/1975,Vietnam,1,0,8
49351037640,Tran My Khang,10/24/1975,Vietnam,1,1,1
40676236513,Tran Xuan Lan,1/31/2002,Vietnam,1,1,1
79489607195,Tran Gia Huong,3/3/2001,Vietnam,1,0,2
83345571008,Chau Gia Kien,6/7/1952,Vietnam,1,1,4
89075171395,Mai Duc Dat,12/22/1961,Vietnam,0,0,1
54121711752,To Thuy Trung,9/11/1982,Vietnam,0,0,0
74499222395,Bui Thanh Thang,5/11/1966,Vietnam,1,1,3
96083831590,Kieu Dinh Huong,5/18/1968,Vietnam,1,0,6
43838590122,Ngo Huu Toan,10/31/1971,Vietnam,1,1,1
12733854457,Ho Diem Quy,8/6/2006,Vietnam,0,0,1
60167062756,Kieu Huy Hieu,8/29/1997,Vietnam,1,0,2
10435419318,Huynh Tuan Khoa,1/14/1967,Vietnam,0,0,3
85601726742,Le Gia Quy,3/14/2002,Vietnam,0,0,1
14438362690,Do Xuan Thang,9/27/1999,Vietnam,1,1,6
18643587273,Trinh Thanh Dat,3/14/1974,Vietnam,1,1,13
45989032461,Duong Manh Dat,9/26/1956,Vietnam,0,0,0
46784723020,Huynh Dinh Toan,1/12/1968,Vietnam,1,1,3
35800030463,Dang Tien Nam,12/23/1997,Vietnam,0,0,0
13744841035,Dinh Xuan Linh,11/3/2002,Vietnam,1,0,2
95738158727,Tran Van Trang,2/27/2008,Vietnam,1,0,1
69579792885,Pham Quang Anh,11/4/1981,Vietnam,0,0,10
30010024253,Kieu Gia Son,8/21/1979,Vietnam,1,1,6
77943720559,Lam Thi Dung,7/11/1969,Vietnam,1,1,19
40730101701,Dang Ngoc Ha,7/12/1996,Vietnam,1,0,4
79285114626,Doan Anh Nhat,1/20/2002,Vietnam,1,1,3
13024247549,Hoang My Nhan,6/9/2003,Vietnam,0,0,0
52005352617,To Anh Phong,11/11/1951,Vietnam,1,0,10
17864888971,Le Dinh Dat,3/6/1999,Vietnam,1,1,3
92196006324,Bui Van Linh,8/7/1973,Vietnam,1,1,3
43011192451,Dao Diem Diep,5/3/1983,Vietnam,1,0,2
97354583773,Phung Phuong Thinh,5/5/1993,Vietnam,1,0,3
26534394153,Nguyen Thanh Thao,11/5/2000,Vietnam,1,1,3
32954053763,Vu Huu Cuong,12/2/2003,Vietnam,1,0,1
80728578757,Phan Bao Giang,2/18/2000,Vietnam,1,0,6
58575084546,Kieu Phuong Quy,9/26/1996,Vietnam,0,0,0
10687491694,Lam Tien Thao,6/2/1975,Vietnam,1,0,16
89656276162,Mac Thuy Tu,7/16/1954,Vietnam,0,0,9
42226388382,Tran Duc Khoa,11/6/1998,Vietnam,0,0,0
48229650611,Nguyen Phuong Huong,1/1/1997,Vietnam,1,1,6
67635982903,Dang Phuc Trang,2/10/2005,Vietnam,1,1,1
49495157317,Doan Manh Ha,6/8/2008,Vietnam,1,1,1
48830427947,Lam Tuyet Phong,3/21/2004,Vietnam,0,0,0
98051565071,Bui Xuan Thao,4/16/1998,Vietnam,1,0,5
42393013249,Lam Tien Thang,7/10/1967,Vietnam,1,0,16
70493182123,Mac Thanh Phong,10/10/1937,Vietnam,1,1,5
26496586395,Ngo Hoang Phuc,6/30/1968,Vietnam,0,0,0
99160659384,Phan Manh Phuc,5/30/1964,Vietnam,0,0,10
38851008977,Dang Quang Hieu,4/4/1992,Vietnam,1,1,11
51331860870,Le Bao Trang,5/8/2005,Vietnam,1,0,1
34549929511,Ly Bao Kien,6/16/2000,Vietnam,1,0,2
36695030282,Dang Duc Thao,10/1/2008,Vietnam,0,0,0
83500434729,Mac Huy Huong,7/19/1984,Vietnam,1,1,21
18612561332,Pham Gia Khoa,8/19/1941,Vietnam,1,1,12
92491336736,Le Minh Tu,8/30/1982,Vietnam,0,0,0
79684347842,To Hoang Phong,8/6/1966,Vietnam,0,0,6
49773089383,Truong Thu Phuc,1/26/1983,Vietnam,1,0,7
92995489091,Kieu Hoang Tu,3/24/1997,Vietnam,0,0,0
56904291690,Dinh Tuan Binh,10/4/1984,Vietnam,0,0,0
74981967026,Dang Xuan Loc,2/21/1969,Vietnam,1,1,12
93375301795,Ly Quoc Trung,6/18/2003,Vietnam,0,0,1
80910500680,Truong Huy Cuong,6/18/2008,Vietnam,1,0,1
35990945087,Hoang Quang Phuc,11/12/1956,Vietnam,1,0,1
87996747854,Do Huy Khang,9/16/1985,Vietnam,0,0,0
32951445968,Vu Quoc Vy,2/22/2007,Vietnam,1,1,1
93460494307,Kieu Nhu Hoa,2/10/1970,Vietnam,1,0,21
76205563748,Ly Quang Diep,5/31/1994,Vietnam,1,0,1
58523964846,Vu Phuc Ha,12/22/1939,Vietnam,1,1,5
33358445781,Truong Dinh Huong,8/7/1943,Vietnam,1,1,12
68597289437,Kieu Thuy Thinh,4/12/1990,Vietnam,1,0,1
10398989327,To Diem Thao,10/20/1965,Vietnam,1,0,3
70221114821,Vu Thi Yen,7/5/1984,Vietnam,1,1,11
43093852044,Trinh Thi Tai,5/13/2001,Vietnam,0,0,0
49163665772,Huynh Hoang Diep,11/12/1985,Vietnam,1,0,4
83375328860,Dang Bao Khang,8/16/1947,Vietnam,0,0,0
78014922310,Dinh Hoang Dung,4/27/1937,Vietnam,1,1,23
75263971607,Vo Huu Phuc,5/6/1962,Vietnam,0,0,0
37128399414,Duong Hoang Diep,10/25/1956,Vietnam,0,0,9
49575833621,Dinh Thi Yen,9/22/1930,Vietnam,1,0,22
12307332286,Lam Phuong Cuong,7/28/1991,Vietnam,1,1,6
90253339903,Pham Phuc Phong,8/21/1980,Vietnam,1,1,2
42592596425,To Tien Phong,2/15/2007,Vietnam,0,0,0
23292316964,Vu Phuong Toan,3/16/1985,Vietnam,1,1,1
59059850199,Dang Hoang Lan,11/25/1992,Vietnam,0,0,0
23365805945,Vo Manh Trung,5/16/1973,Vietnam,1,1,1
80723227614,Dang Anh Giang,4/15/1990,Vietnam,1,1,4
57765531699,Phung Bao Dat,12/26/1954,Vietnam,1,1,11
16117323052,Truong Van Toan,9/22/2002,Vietnam,1,1,2
85860225254,Duong Diem Nam,3/3/1982,Vietnam,1,1,20
94222637712,Mac Phuong Lan,6/17/1965,Vietnam,0,0,0
15782709617,Do Phuong Nghia,5/18/1995,Vietnam,1,1,8
24544289531,Pham My Lan,7/29/1984,Vietnam,0,0,4
53187119943,Doan Anh Lan,5/26/1983,Vietnam,1,0,11
25235475865,Ly Manh Linh,10/17/1971,Vietnam,1,1,4
23179286112,Mac Duc Khoa,11/29/1987,Vietnam,0,0,3
64221446337,Tran Gia Giang,2/9/1934,Vietnam,1,1,14
90363246674,Tran Quoc Loc,5/17/1974,Vietnam,0,0,0
86963181820,Do Duc Binh,7/31/1996,Vietnam,1,1,5
66624527370,Trinh Anh Mai,5/7/1996,Vietnam,0,0,0
66374008993,Huynh Duc Nhan,9/7/1976,Vietnam,1,0,1
56075215579,Kieu Duc Loc,9/4/1992,Vietnam,1,1,4
56592658809,Bui Phuc Tai,7/9/1981,Vietnam,1,1,1
37783317348,Mac Huy Khang,11/6/1973,Vietnam,1,0,17
74361260797,Dao Phuong Nhan,4/12/1966,Vietnam,1,1,11
83268912629,Doan Thanh Thang,10/12/1987,Vietnam,1,0,3
93951298255,Mac Quang Mai,5/29/1999,Vietnam,0,0,0
15687643429,Mai Thi Mai,10/3/1976,Vietnam,0,0,0
74397102432,Nguyen Van Anh,7/5/1990,Vietnam,1,0,4
90456202831,Lam Duc Diep,4/21/1973,Vietnam,1,1,7
76320747215,Ly Hoang Thao,10/6/1989,Vietnam,1,1,2
40493348656,Mai Tien My,1/2/2008,Vietnam,0,0,1
26373950604,To Minh Thang,3/16/1998,Vietnam,0,0,0
94988866004,Lam Gia Nghia,5/5/1980,Vietnam,1,0,10
35493107181,Dang Tuyet Lan,8/3/2006,Vietnam,0,0,0
48023200065,Ngo Phuong Phuc,11/19/1971,Vietnam,1,1,20
61739044469,Pham Hoang Son,12/27/1970,Vietnam,0,0,0
86005936100,Duong Van Yen,9/15/1940,Vietnam,1,0,4
40385380863,Duong Huy Yen,7/16/1999,Vietnam,0,0,0
70444712943,Dao Manh Quy,11/4/1985,Vietnam,1,1,8
97654125688,Lam Dinh My,4/20/1998,Vietnam,0,0,1
48089406574,Truong Gia Nhat,1/1/1971,Vietnam,0,0,4
93131684246,Vo Tuyet Vy,1/6/1985,Vietnam,0,0,4
84917654918,Phung Nhu Giang,10/20/2007,Vietnam,1,1,1
72469467069,Huynh Van Diep,8/9/1978,Vietnam,1,1,8
13367643993,Lam Tien Nghia,11/10/1965,Vietnam,0,0,0
34157104383,Lam Thanh Dung,1/10/2002,Vietnam,0,0,1
46687584750,Phan Xuan Phuc,8/21/1982,Vietnam,1,1,16
61138179241,Ngo Van Yen,5/6/1965,Vietnam,1,0,23
48753411297,Kieu Huy Nhat,4/1/1984,Vietnam,1,1,5
31038675207,Phung Phuc Hoa,11/22/1988,Vietnam,1,1,1
16066353427,Huynh Phuong Hieu,1/6/2008,Vietnam,1,0,1
73550995644,Mai Tuan Trang,4/7/1978,Vietnam,1,1,2
15989344330,Phan Thu Thang,11/24/1964,Vietnam,0,0,5
22203285427,Bui Ngoc Diep,12/6/1971,Vietnam,0,0,26
64273708527,To Thuy Kien,2/5/1984,Vietnam,1,1,1
83760128510,Doan Thanh Diep,7/8/1984,Vietnam,1,1,16
84345772547,Ly Phuong Son,4/8/1973,Vietnam,1,0,6
38208820966,Mac Nhu Linh,12/16/1976,Vietnam,1,0,13
33209902252,Bui Bao Huong,9/13/1996,Vietnam,1,1,1
35378699258,Pham Thuy Yen,10/14/2003,Vietnam,1,1,3
42890611400,Le Diem Thao,8/1/1978,Vietnam,1,1,1
68985480549,Huynh Huu Dung,9/13/1948,Vietnam,0,0,0
50364228106,Pham Diem Trang,7/20/1935,Vietnam,0,0,0
67566090226,Kieu Manh Huong,12/1/1943,Vietnam,1,0,13
72664913495,Vu Dinh Thao,5/16/1982,Vietnam,1,1,7
54536705016,Chau Tuan Son,12/9/1978,Vietnam,1,0,8
19877773520,Doan Gia Hoa,12/19/1934,Vietnam,1,0,1
77869225268,Mac Phuc Son,11/9/1979,Vietnam,0,0,7
91027616249,Huynh Phuong Huong,2/17/1966,Vietnam,1,1,4
32960246112,To Diem Linh,2/5/1985,Vietnam,0,0,2
33965345830,Kieu Nhu Dung,10/8/1931,Vietnam,1,0,4
32301030638,Chau Thi Cuong,2/6/1964,Vietnam,1,1,21
16801400312,To Ngoc Son,6/8/1996,Vietnam,0,0,3
14092669581,Truong Anh Nam,3/17/1940,Vietnam,1,1,11
39478023548,To Nhu Khoa,4/20/1958,Vietnam,1,1,18
29203120597,Ly Thu Thinh,2/5/2007,Vietnam,1,1,1
18129828829,Mac Thi Vy,7/5/1968,Vietnam,1,1,4
88304836626,Dang Tuan Cuong,4/8/1962,Vietnam,0,0,5
84076696991,Dao Phuc Yen,3/16/2001,Vietnam,1,0,1
94270229271,Mac Anh Toan,6/25/1932,Vietnam,1,0,5
48217249401,Kieu Van Phuc,11/6/1966,Vietnam,0,0,13
68130151562,Vu Dinh Thinh,5/25/1961,Vietnam,0,0,0
39933876129,Mac Tuan Thinh,12/23/1949,Vietnam,0,0,0
55776850769,Ly Quoc Ha,8/18/1973,Vietnam,0,0,4
15113729052,Duong Quoc Ha,10/9/1999,Vietnam,0,0,4
48296176555,Ly Minh Dung,11/8/1979,Vietnam,1,1,17
25201985787,Dang Ngoc Yen,12/26/1966,Vietnam,1,1,14
98519248590,Duong Minh Khoa,7/18/1930,Vietnam,0,0,0
17532765535,Hoang Bao Diep,9/7/1967,Vietnam,0,0,3
97419670326,Ly Ngoc Dung,4/26/1990,Vietnam,1,1,2
91682672102,Pham Ngoc My,3/15/1991,Vietnam,1,1,4
25742568325,Vu Quoc Thinh,6/21/1992,Vietnam,0,0,0
69934449305,Truong Tuyet Yen,6/16/2006,Vietnam,1,1,1
30910729750,Mac Hoang Hoa,12/13/1977,Vietnam,0,0,0
50587115486,Dang Ngoc Trung,3/30/1943,Vietnam,1,0,2
74243743929,Vo Bao Linh,6/3/1984,Vietnam,1,0,6
48584533347,Tran My Phong,3/6/1998,Vietnam,0,0,2
39423374927,Bui Phuc Binh,10/4/1971,Vietnam,0,0,0
72702800394,Do Duc Khoa,3/19/1997,Vietnam,0,0,0
78212776498,Truong Quoc Yen,3/26/1980,Vietnam,1,1,4
41572955524,Ly Gia Dung,6/20/1952,Vietnam,1,1,6
73109013159,Doan Thu Khoa,12/13/1990,Vietnam,0,0,2
26526097168,Dang Minh Tai,7/20/1997,Vietnam,0,0,0
69051016323,Lam Thu Vy,7/3/1938,Vietnam,1,0,25
42896899615,Mai Gia Quy,5/21/1975,Vietnam,0,0,6
69640878214,Dao Hoang Nhat,2/15/1985,Vietnam,1,0,14
87072014885,Mai Gia Loc,4/3/2008,Vietnam,0,0,0
16726561706,Hoang Tuyet Nhat,3/29/1999,Vietnam,0,0,4
77886519153,Dao Huu Nhan,10/12/1968,Vietnam,0,0,8
71937634310,Vo Gia Hieu,3/24/1964,Vietnam,1,1,2
28920486914,Kieu Phuc Mai,6/19/1985,Vietnam,0,0,17
65832424607,Pham Phuc Nhat,2/23/1954,Vietnam,0,0,0
27093282120,Ngo Dinh Thinh,8/6/2006,Vietnam,1,0,2
88874723408,Vu Bao Nam,9/9/1991,Vietnam,0,0,0
97493163136,Kieu Huu Khoa,11/21/1999,Vietnam,1,1,3
10301886600,Bui Nhu Binh,3/2/2002,Vietnam,0,0,3
90921436492,Duong Gia Huong,3/1/1977,Vietnam,0,0,0
58453047068,Doan Diem Cuong,12/15/1938,Vietnam,0,0,0
49706425022,Lam Diem Quy,12/24/1967,Vietnam,1,1,10
22899417798,Pham Dinh Linh,1/20/2001,Vietnam,1,0,5
30105023374,To Phuong Thao,6/9/1982,Vietnam,1,0,2
16151703033,Phan Duc Thao,1/29/1969,Vietnam,1,1,23
33374709427,Lam Ngoc Vy,7/28/1977,Vietnam,0,0,14
69531528122,Nguyen Phuc Tai,10/24/1944,Vietnam,0,0,6
43942550606,Ngo Diem Diep,5/31/1991,Vietnam,0,0,7
11887209267,Dao Manh Anh,10/21/2005,Vietnam,1,1,2
28550184429,Tran Tien Binh,2/4/1996,Vietnam,1,1,8
55725997755,Do Tuyet Khoa,1/28/1950,Vietnam,1,1,15
12197514742,Hoang Dinh Thang,2/19/2002,Vietnam,1,1,1
56540066668,Phan Hoang Tai,4/4/2005,Vietnam,1,1,1
28743967368,Phung Phuong Linh,2/22/1979,Vietnam,1,1,25
98947702679,Mai Manh Khoa,11/25/1979,Vietnam,1,1,19
87883140061,Do Bao Yen,6/18/1994,Vietnam,0,0,0
99446928131,Doan Thanh Ha,1/1/2008,Vietnam,1,0,1
39700141362,Phan Bao Nhan,2/15/1972,Vietnam,1,1,3
86248690663,Dang Ngoc Nhan,5/23/1989,Vietnam,0,0,15
68290078283,Duong Ngoc Binh,8/12/1984,Vietnam,0,0,4
83745276094,Mac Phuong Toan,8/12/1945,Vietnam,0,0,0
75354704745,Lam Nhu Thang,7/14/1981,Vietnam,0,0,0
94455392323,Mai Gia Mai,8/10/1966,Vietnam,1,1,6
